feature,mean_importance
Age,0.0
Country,0.0
Avg_Daily_Usage_Hours,0.0
Most_Used_Platform,0.0
Affects_Academic_Performance,0.0
Mental_Health_Score,0.0
Relationship_Status,0.0
Conflicts_Over_Social_Media,0.0
Addicted_Score,0.0
Sleep_Hours_Per_Night,0.008377066334888838
Student_ID,4.598481899015718
Academic_Level,10.597923207936756
