feature,mean_importance
Addicted_Score,-0.0004089809902457997
Conflicts_Over_Social_Media,0.0
Affects_Academic_Performance,0.0001528590605671787
Mental_Health_Score,0.0006442896636297713
Avg_Daily_Usage_Hours,0.0007680406170613274
Country,0.004621779878974763
Relationship_Status,0.009844693285384159
Sleep_Hours_Per_Night,0.02211663925990459
Age,0.046222791635877156
Most_Used_Platform,0.047220290174366096
Student_ID,0.5823775865747469
Academic_Level,0.8073198900497752
